account_id,snapshot_date,industry,country,referral_source,tenure_days,total_active_subs,total_mrr,total_seats,max_seats,monthly_ratio,has_manual_renew,active_trials,had_downgrade_30,had_upgrade_30,had_downgrade_31_90,had_upgrade_31_90,primary_plan,enterprise_ratio,pro_ratio,days_since_last_action,unique_features_last_30d,unique_features_31_to_90d,breadth_decay_ratio,active_days_last_30d,activity_drop_ratio,total_usage_count_30d,avg_duration_last_30d,had_error_last_30d,tickets_last_30d,tickets_31_to_90d,escalated_last_90d,had_urgent_ticket_last_90d,avg_resolution_last_90d,latest_csat_score,target
A-4e44e8,2024-09-01,DevTools,US,ads,12,3,1311,69,38,0.333,True,0,False,True,False,False,Basic,0.0,0.0,2,4,6,0.667,5,0.833,56,2459.4,1,0,0,0,0,0.0,4.0,0
A-4e631b,2024-09-01,FinTech,US,other,169,4,13174,106,40,0.75,True,0,False,False,False,False,Basic,0.5,0.0,33,0,10,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-4e960a,2024-09-01,FinTech,US,other,228,9,22898,211,71,0.444,True,2,False,False,True,False,Basic,0.444,0.111,33,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-4ef964,2024-09-01,HealthTech,US,organic,178,5,8432,85,17,0.4,True,1,False,False,False,False,Pro,0.4,0.6,4,2,2,1.0,2,1.0,16,2555.0,1,0,0,0,0,0.0,3.0,0
A-4f18f0,2024-09-01,DevTools,CA,other,133,8,13291,194,25,0.625,True,1,False,False,True,False,Basic,0.375,0.25,4,2,2,1.0,2,1.0,20,4285.0,0,1,1,0,1,52.5,4.0,0
A-503d5a,2024-09-01,FinTech,US,other,316,9,5754,177,50,0.778,True,3,False,False,False,False,Basic,0.333,0.222,23,1,3,0.333,1,0.333,11,2299.0,0,0,0,0,0,0.0,3.0,0
A-508199,2024-09-01,FinTech,AU,event,217,4,8436,84,27,0.25,True,0,False,False,False,False,Basic,0.5,0.0,3,1,2,0.5,2,1.0,26,3747.0,0,1,0,0,0,48.0,3.0,0
A-50bb9f,2024-09-01,Cybersecurity,US,organic,51,3,7403,47,35,1.0,False,0,False,True,False,False,Basic,0.333,0.333,24,1,2,0.5,1,0.5,10,260.0,0,2,0,0,1,51.5,3.0,1
A-50f3f7,2024-09-01,HealthTech,US,partner,254,10,17178,344,51,0.3,True,2,False,False,True,False,Pro,0.1,0.6,14,1,5,0.2,1,0.2,7,3801.0,1,1,0,0,0,26.0,5.0,0
A-51ec1b,2024-09-01,DevTools,US,ads,298,3,5184,36,18,0.667,True,0,False,False,False,False,Enterprise,0.667,0.0,2,1,2,0.5,1,0.5,12,6024.0,0,0,0,0,0,0.0,5.0,0
A-5247b3,2024-09-01,FinTech,UK,partner,173,7,8475,137,33,0.571,True,2,False,False,False,True,Basic,0.286,0.286,9,4,4,1.0,4,1.0,49,2321.75,1,0,1,0,1,57.0,4.0,0
A-526d93,2024-09-01,HealthTech,FR,organic,140,6,21270,266,49,0.5,True,2,False,False,False,False,Enterprise,0.5,0.333,21,4,4,1.0,4,1.0,43,2752.25,1,0,0,0,0,0.0,4.0,1
A-52dd88,2024-09-01,Cybersecurity,US,ads,558,8,10013,190,26,0.5,True,1,False,False,False,False,Basic,0.125,0.375,1,3,5,0.6,2,0.286,24,1778.667,0,0,0,0,0,0.0,4.0,0
A-53f4e3,2024-09-01,Cybersecurity,UK,event,79,1,931,19,19,1.0,True,0,False,False,False,False,Pro,0.0,1.0,7,2,4,0.5,2,0.667,19,3113.5,1,0,0,0,0,0.0,3.0,0
A-544d0a,2024-09-01,DevTools,US,organic,122,4,3605,65,43,0.75,True,0,False,False,True,False,Pro,0.25,0.5,20,1,3,0.333,1,0.333,7,742.0,0,0,0,0,0,0.0,3.0,0
A-54d94a,2024-09-01,Cybersecurity,IN,event,489,7,8075,267,55,0.571,True,1,False,False,False,False,Pro,0.143,0.571,4,3,7,0.429,2,0.333,32,1489.333,0,0,2,0,0,63.0,3.0,0
A-54ecc2,2024-09-01,Cybersecurity,US,partner,448,7,9144,100,34,0.571,True,1,False,False,False,False,Enterprise,0.429,0.286,6,2,7,0.286,2,0.286,22,868.0,0,0,0,0,0,0.0,5.0,1
A-558c72,2024-09-01,FinTech,US,organic,458,6,8436,144,77,0.833,True,0,False,False,False,False,Basic,0.333,0.333,6,2,1,2.0,2,2.0,22,2089.0,0,1,0,0,0,60.0,4.0,0
A-55f257,2024-09-01,FinTech,US,organic,255,10,12137,188,38,0.4,True,3,False,False,False,True,Pro,0.3,0.5,1,1,5,0.2,1,0.25,10,2670.0,0,0,2,0,1,59.0,5.0,0
A-560d27,2024-09-01,DevTools,US,organic,119,4,31176,174,71,0.75,True,0,False,False,False,False,Enterprise,0.75,0.25,3,2,5,0.4,2,0.4,15,3830.5,1,0,0,0,0,0.0,3.0,0
A-56962b,2024-09-01,EdTech,UK,partner,145,2,3097,326,163,1.0,True,1,False,False,False,False,Basic,0.0,0.5,3,1,2,0.5,1,0.5,7,3906.0,1,0,0,0,0,0.0,3.0,0
A-58b9ff,2024-09-01,DevTools,IN,partner,93,6,1084,44,25,0.5,True,2,False,False,False,False,Pro,0.333,0.667,3,4,5,0.8,4,0.8,37,3835.75,1,0,0,0,0,0.0,4.0,0
A-592832,2024-09-01,Cybersecurity,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,2,8,0.25,2,0.286,20,1850.0,1,0,0,0,0,0.0,5.0,0
A-59f724,2024-09-01,HealthTech,US,other,303,11,9431,232,77,0.545,True,3,False,False,False,True,Pro,0.182,0.455,0,5,6,0.833,4,0.667,55,2630.0,1,0,1,0,1,19.0,4.0,0
A-5a184f,2024-09-01,DevTools,DE,other,440,8,19980,229,74,0.5,False,1,False,False,False,False,Basic,0.375,0.25,11,3,6,0.5,3,0.5,33,824.333,1,0,0,0,0,0.0,4.0,1
A-5a215a,2024-09-01,EdTech,FR,other,240,11,66381,957,87,0.455,True,4,False,False,False,True,Pro,0.364,0.545,1,4,8,0.5,4,0.571,43,5151.75,1,0,1,0,0,18.0,3.0,0
A-5a3eb9,2024-09-01,DevTools,CA,other,378,10,15430,340,69,0.1,True,0,True,False,False,False,Pro,0.1,0.5,7,3,8,0.375,3,0.333,31,4584.0,0,0,0,0,0,0.0,4.0,0
A-5a92e7,2024-09-01,HealthTech,US,ads,82,8,6931,144,43,0.375,True,1,False,False,False,False,Pro,0.125,0.625,2,3,10,0.3,3,0.273,28,2853.0,1,1,0,0,0,69.0,5.0,0
A-5b051a,2024-09-01,Cybersecurity,US,event,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,7,1,1,1.0,1,1.0,10,1680.0,1,0,0,0,0,0.0,3.0,0
A-5b1bcd,2024-09-01,DevTools,US,organic,351,11,97090,803,73,0.364,True,1,False,False,False,False,Enterprise,0.545,0.273,4,4,7,0.571,4,0.571,27,2129.0,1,0,0,0,0,0.0,4.0,0
A-5b4ebb,2024-09-01,Cybersecurity,UK,other,53,3,1938,102,52,0.667,False,0,False,False,False,False,Basic,0.0,0.0,0,5,4,1.25,6,1.5,50,1976.5,0,0,0,0,0,0.0,5.0,0
A-5c046d,2024-09-01,EdTech,FR,partner,57,2,6324,186,93,0.0,False,0,False,False,False,False,Basic,0.0,0.5,6,1,5,0.2,1,0.25,8,1944.0,1,0,0,0,0,0.0,3.0,0
A-5ed98d,2024-09-01,DevTools,US,partner,71,3,10728,72,24,0.0,False,0,False,False,False,False,Enterprise,0.667,0.333,40,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,1
A-5f7781,2024-09-01,DevTools,US,other,12,1,0,85,85,1.0,True,1,False,False,False,False,Pro,0.0,1.0,2,3,0,0.0,3,0.0,35,2512.0,1,1,0,0,0,51.0,4.0,0
A-600734,2024-09-01,DevTools,US,organic,292,10,14396,313,42,0.4,True,1,False,False,False,True,Basic,0.2,0.4,14,1,8,0.125,1,0.111,8,112.0,0,0,0,0,0,0.0,4.0,0
A-625d0b,2024-09-01,EdTech,AU,ads,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,5,2,6,0.333,2,0.333,14,2406.5,1,0,0,0,0,0.0,3.0,0
A-659280,2024-09-01,FinTech,IN,event,289,9,21127,193,47,0.556,True,0,False,False,False,False,Enterprise,0.444,0.222,0,3,2,1.5,3,1.5,32,3892.0,1,1,1,0,0,14.0,5.0,0
A-65a46c,2024-09-01,HealthTech,US,event,302,6,20960,200,78,0.833,True,0,False,True,False,False,Basic,0.333,0.333,32,0,3,0.0,0,0.0,0,0.0,0,0,1,0,1,3.0,3.0,0
A-65aeb5,2024-09-01,DevTools,US,partner,220,9,22636,163,63,0.667,True,1,False,False,False,False,Enterprise,0.667,0.111,30,1,6,0.167,1,0.167,3,687.0,0,0,0,0,0,0.0,5.0,0
A-65c341,2024-09-01,FinTech,US,ads,250,3,23718,132,84,0.333,False,0,False,False,False,False,Enterprise,0.667,0.333,8,2,2,1.0,2,1.0,18,2511.0,0,0,0,0,0,0.0,4.0,0
A-67be94,2024-09-01,EdTech,US,organic,516,6,20656,244,62,0.667,True,0,False,False,False,False,Basic,0.333,0.0,12,4,2,2.0,4,2.0,38,2085.25,1,0,0,0,0,0.0,5.0,0
A-684255,2024-09-01,FinTech,US,ads,140,10,8933,151,32,0.3,True,1,False,True,False,True,Pro,0.3,0.5,3,3,3,1.0,3,1.0,26,1966.333,1,1,1,1,0,23.0,5.0,0
A-68f37c,2024-09-01,HealthTech,US,ads,414,11,31474,379,121,0.636,True,2,False,False,False,False,Basic,0.273,0.273,13,1,9,0.111,1,0.111,8,4664.0,1,0,0,0,0,0.0,4.0,0
A-692f18,2024-09-01,EdTech,US,other,157,12,22798,207,50,0.5,True,1,True,False,False,True,Pro,0.333,0.5,3,4,5,0.8,4,0.8,31,2915.0,1,0,1,0,0,55.0,5.0,0
A-69b156,2024-09-01,EdTech,US,other,285,4,9895,55,28,0.5,True,0,False,False,False,False,Enterprise,0.75,0.25,1,3,3,1.0,3,1.0,32,3259.667,1,2,2,0,0,35.75,4.0,0
A-69fad4,2024-09-01,FinTech,UK,ads,514,7,8721,112,35,0.571,True,1,False,False,False,False,Basic,0.429,0.143,3,1,3,0.333,1,0.333,11,99.0,0,0,1,0,0,46.0,3.0,0
A-6a4e2d,2024-09-01,EdTech,UK,partner,513,9,9214,222,56,0.444,True,1,False,False,False,False,Basic,0.222,0.222,2,1,6,0.167,1,0.143,13,6643.0,1,0,0,0,0,0.0,4.0,0
A-6c093d,2024-09-01,DevTools,US,partner,506,9,15728,214,62,0.444,True,1,False,False,False,False,Basic,0.222,0.222,12,3,1,3.0,3,3.0,21,2353.333,1,0,1,0,0,27.0,5.0,0
A-6da850,2024-09-01,FinTech,IN,organic,330,11,11559,187,37,0.636,True,3,False,True,False,False,Basic,0.273,0.273,5,3,5,0.6,3,0.6,27,1780.667,0,0,0,0,0,0.0,4.0,1
A-6dee43,2024-09-01,FinTech,UK,other,386,10,22770,264,80,0.3,True,1,False,False,False,False,Basic,0.3,0.3,4,4,2,2.0,4,2.0,37,1753.5,1,0,1,0,1,69.0,5.0,0
A-6e08f3,2024-09-01,Cybersecurity,US,event,552,8,12371,131,24,0.75,True,2,False,False,True,False,Enterprise,0.5,0.375,21,2,0,0.0,2,0.0,17,1527.5,1,1,0,0,0,47.0,4.0,0
A-6e7827,2024-09-01,DevTools,US,other,525,7,5061,69,35,0.714,True,0,False,False,False,False,Pro,0.286,0.571,0,3,5,0.6,4,0.8,39,2860.25,1,0,0,0,0,0.0,0.0,0
A-6f50ae,2024-09-01,FinTech,US,partner,346,11,18115,243,50,0.364,True,2,False,False,False,False,Basic,0.273,0.364,10,4,5,0.8,4,1.0,42,3274.75,1,1,0,0,0,45.0,5.0,0
A-6f8ad2,2024-09-01,EdTech,IN,organic,54,6,17744,145,35,0.5,True,1,False,True,False,False,Enterprise,0.5,0.167,8,4,8,0.5,4,0.5,48,3209.25,1,0,0,0,0,0.0,4.0,0
A-702032,2024-09-01,HealthTech,US,ads,334,2,5572,56,28,0.5,True,1,False,False,False,False,Basic,0.5,0.0,12,1,1,1.0,1,1.0,12,5496.0,0,0,2,0,0,8.0,3.0,0
A-712533,2024-09-01,EdTech,US,organic,398,7,9268,175,45,0.429,False,2,False,False,False,False,Basic,0.429,0.143,32,0,4,0.0,0,0.0,0,0.0,0,1,0,0,0,67.0,3.0,0
A-712f1c,2024-09-01,DevTools,US,ads,260,9,33970,308,75,0.556,True,1,False,False,False,False,Enterprise,0.444,0.333,2,4,3,1.333,4,1.333,37,2139.5,1,1,0,0,1,51.0,4.0,0
A-71615e,2024-09-01,EdTech,US,organic,106,6,19699,166,55,0.5,True,1,False,True,False,False,Enterprise,0.667,0.167,1,5,5,1.0,4,0.8,54,2145.6,1,0,0,0,0,0.0,4.0,0
A-716841,2024-09-01,FinTech,US,other,118,3,5264,251,161,0.333,False,1,False,False,False,False,Basic,0.333,0.333,22,1,6,0.167,1,0.2,15,4080.0,0,0,0,0,0,0.0,4.0,0
A-726cfa,2024-09-01,DevTools,US,partner,428,15,20785,306,42,0.467,True,1,False,False,False,False,Pro,0.267,0.467,10,4,5,0.8,4,1.0,46,3327.5,0,1,0,0,0,9.0,4.0,0
A-72799b,2024-09-01,DevTools,FR,event,293,8,14326,174,34,0.625,True,1,False,False,False,False,Enterprise,0.5,0.125,35,0,7,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-751c58,2024-09-01,FinTech,UK,organic,45,4,5337,78,33,0.25,True,1,False,True,False,False,Enterprise,0.5,0.5,7,1,9,0.111,1,0.125,10,4530.0,1,1,0,0,0,8.0,4.0,1
A-756192,2024-09-01,FinTech,IN,other,448,6,18740,189,68,0.667,True,1,False,False,False,False,Enterprise,0.5,0.333,12,3,5,0.6,3,0.6,42,5315.333,1,0,1,0,0,36.0,3.0,0
A-7641d3,2024-09-01,EdTech,US,partner,563,9,11086,211,76,0.889,True,2,True,False,False,False,Pro,0.333,0.556,1,3,5,0.6,3,0.6,24,2086.667,0,0,0,0,0,0.0,5.0,0
A-779e4e,2024-09-01,HealthTech,US,organic,608,8,25858,172,58,0.375,True,0,False,False,False,False,Enterprise,0.5,0.375,0,1,4,0.25,1,0.333,10,1770.0,0,0,0,0,0,0.0,5.0,0
A-781cc0,2024-09-01,EdTech,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,7,10,0.7,7,0.7,74,3134.143,0,1,1,0,0,47.5,5.0,0
A-7920cc,2024-09-01,Cybersecurity,FR,ads,283,12,33795,494,54,0.5,False,2,False,False,False,False,Basic,0.25,0.25,23,1,4,0.25,1,0.25,9,4698.0,0,0,0,0,0,0.0,3.0,0
A-794a0b,2024-09-01,HealthTech,DE,organic,457,7,10575,181,35,0.571,True,2,False,False,False,False,Pro,0.143,0.714,9,3,2,1.5,3,1.5,22,2220.0,1,0,0,0,0,0.0,0.0,1
A-7988d1,2024-09-01,Cybersecurity,US,other,256,7,10065,290,92,0.429,True,2,False,False,False,False,Basic,0.286,0.143,7,4,3,1.333,4,1.333,51,3272.25,1,0,0,0,0,0.0,5.0,0
A-798a3f,2024-09-01,DevTools,FR,other,318,7,11565,147,42,0.286,True,1,False,False,False,False,Enterprise,0.571,0.0,90,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,0
A-7a0d69,2024-09-01,DevTools,DE,ads,78,3,735,59,40,0.667,True,2,False,False,False,False,Pro,0.0,0.667,5,6,3,2.0,6,2.0,64,2655.0,1,0,1,0,1,36.0,5.0,0
A-7c4956,2024-09-01,DevTools,US,ads,484,7,2896,94,51,0.571,True,2,False,False,False,False,Basic,0.286,0.143,4,3,3,1.0,2,0.667,24,3330.0,0,0,1,0,0,11.0,4.0,0
A-7c5768,2024-09-01,HealthTech,UK,event,183,3,1204,16,8,0.667,True,0,False,False,False,False,Basic,0.333,0.0,2,1,4,0.25,1,0.25,9,3780.0,0,0,0,0,0,0.0,5.0,0
A-7c83a1,2024-09-01,Cybersecurity,US,partner,118,6,14511,129,48,0.667,True,0,False,False,False,False,Enterprise,0.5,0.333,11,2,6,0.333,2,0.25,24,5271.5,0,0,0,0,0,0.0,5.0,0
A-7cfe77,2024-09-01,DevTools,US,ads,53,3,8073,207,69,0.667,False,0,False,True,True,False,Pro,0.0,0.667,152,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,1
A-7d514c,2024-09-01,HealthTech,DE,organic,211,5,16479,128,43,1.0,False,1,False,False,False,False,Enterprise,0.6,0.2,6,1,4,0.25,1,0.25,11,6303.0,1,0,0,0,0,0.0,5.0,0
A-7da956,2024-09-01,Cybersecurity,US,event,91,5,1131,78,26,0.6,True,2,False,False,False,True,Basic,0.2,0.2,4,4,4,1.0,4,1.0,31,2846.5,1,0,1,0,1,21.0,5.0,0
A-7dacce,2024-09-01,Cybersecurity,CA,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11,1,4,0.25,1,0.25,14,2758.0,0,0,0,0,0,0.0,4.0,1
A-7df7a7,2024-09-01,DevTools,US,organic,582,12,21062,242,85,0.667,True,2,False,False,False,False,Enterprise,0.5,0.333,4,5,8,0.625,5,0.625,40,2995.4,1,0,0,0,0,0.0,3.0,0
A-7e0a10,2024-09-01,FinTech,US,ads,288,9,27186,414,46,0.667,True,0,False,False,False,False,Basic,0.222,0.222,15,1,4,0.25,1,0.25,9,1422.0,1,1,0,0,0,33.0,3.0,1
A-7f29a7,2024-09-01,Cybersecurity,UK,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,8,3,5,0.6,3,0.5,30,3004.333,0,0,1,0,1,24.0,4.0,0
A-7f4db3,2024-09-01,FinTech,US,other,546,10,17918,221,79,0.4,True,1,False,False,False,False,Pro,0.3,0.6,3,3,5,0.6,2,0.4,29,2066.667,0,1,1,1,0,20.5,3.0,0
A-7f6b86,2024-09-01,HealthTech,US,partner,374,6,6806,284,59,0.333,True,2,False,False,False,False,Pro,0.0,0.667,8,3,4,0.75,4,1.0,39,3193.5,1,0,1,0,0,2.0,3.0,0
A-7f8241,2024-09-01,EdTech,US,organic,537,13,32104,470,60,0.462,True,1,False,False,False,False,Pro,0.308,0.385,4,5,4,1.25,5,1.25,52,1803.4,1,0,0,0,0,0.0,3.0,0
A-80eeb6,2024-09-01,Cybersecurity,UK,organic,481,10,60877,403,89,0.8,False,0,False,False,False,False,Enterprise,0.6,0.1,40,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-812c5b,2024-09-01,DevTools,CA,organic,189,6,10110,405,130,1.0,False,3,False,False,False,False,Pro,0.167,0.5,20,3,5,0.6,3,0.5,36,4400.0,1,1,0,0,1,14.0,4.0,0
A-8145a0,2024-09-01,Cybersecurity,AU,partner,495,10,16747,170,44,0.5,True,1,False,True,False,False,Enterprise,0.7,0.0,2,3,10,0.3,2,0.2,35,2848.333,0,0,0,0,0,0.0,3.0,0
A-81edc3,2024-09-01,Cybersecurity,IN,ads,307,8,6170,117,41,0.875,True,1,False,False,False,True,Pro,0.375,0.5,13,2,4,0.5,2,0.4,35,4959.5,0,0,0,0,0,0.0,5.0,1
A-82861f,2024-09-01,DevTools,UK,organic,129,7,25306,304,53,0.714,True,0,False,False,False,False,Basic,0.286,0.286,0,3,4,0.75,3,0.75,28,3246.333,1,0,0,0,0,0.0,4.0,0
A-832ec2,2024-09-01,FinTech,UK,event,287,6,4921,104,31,0.667,True,1,False,False,False,True,Basic,0.167,0.0,6,3,3,1.0,3,1.0,26,2019.667,1,0,1,0,0,54.0,4.0,1
A-84ebe4,2024-09-01,FinTech,US,ads,539,10,20830,290,82,0.3,True,2,False,False,False,False,Enterprise,0.5,0.3,10,1,6,0.167,1,0.167,11,5962.0,1,0,0,0,0,0.0,4.0,0
A-855a48,2024-09-01,EdTech,US,partner,254,8,30376,214,60,0.375,True,0,False,False,False,False,Enterprise,0.5,0.125,1,1,4,0.25,1,0.25,9,5022.0,0,0,2,0,1,51.5,3.0,0
A-856b1e,2024-09-01,FinTech,US,partner,306,5,6321,129,36,1.0,True,0,False,False,False,False,Pro,0.0,1.0,2,2,2,1.0,2,1.0,16,4010.5,1,0,0,0,0,0.0,4.0,0
A-86902e,2024-09-01,HealthTech,IN,other,488,8,28629,299,61,0.625,True,2,False,False,False,False,Basic,0.375,0.25,23,1,6,0.167,1,0.167,10,5550.0,0,0,1,0,1,6.0,5.0,0
A-86cdb4,2024-09-01,DevTools,DE,partner,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,12,1,4,0.25,1,0.25,7,2898.0,0,0,0,0,0,0.0,5.0,0
A-86fc1d,2024-09-01,DevTools,UK,partner,37,2,8316,84,56,0.5,False,0,False,True,False,False,Enterprise,0.5,0.5,20,1,3,0.333,1,0.333,8,2720.0,1,1,0,0,1,26.0,5.0,0
A-87aa7b,2024-09-01,HealthTech,US,organic,108,10,8742,302,56,0.6,True,2,False,True,True,True,Pro,0.1,0.7,29,1,8,0.125,1,0.111,17,5117.0,0,0,0,0,0,0.0,4.0,0
A-883b7d,2024-09-01,Cybersecurity,IN,other,157,12,30524,428,78,0.333,True,2,False,False,False,False,Enterprise,0.417,0.417,3,2,5,0.4,2,0.4,19,4434.5,1,0,0,0,0,0.0,3.0,0
A-8adedc,2024-09-01,EdTech,US,event,203,13,24996,306,79,0.385,True,3,False,False,False,False,Enterprise,0.538,0.077,2,3,3,1.0,3,1.0,30,2646.333,1,1,0,0,0,18.0,4.0,0
A-8ae05d,2024-09-01,FinTech,IN,other,148,4,4902,344,86,0.5,True,1,False,False,False,False,Basic,0.0,0.0,11,1,0,0.0,1,0.0,11,2453.0,0,0,0,0,0,0.0,4.0,0
A-8ae3fc,2024-09-01,DevTools,CA,ads,65,2,1618,52,31,0.0,False,0,False,False,False,False,Basic,0.0,0.5,12,2,0,0.0,3,0.0,43,2406.0,0,0,0,0,0,0.0,4.0,0
A-8b0451,2024-09-01,FinTech,UK,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,12,3,3,1.0,3,1.0,38,2594.0,1,0,0,0,0,0.0,3.0,0
A-8b25f2,2024-09-01,Cybersecurity,US,ads,197,6,3176,64,20,0.833,False,1,False,False,False,False,Basic,0.333,0.333,2,3,3,1.0,3,1.0,36,1725.333,0,0,0,0,0,0.0,3.0,0
A-8e47ca,2024-09-01,HealthTech,US,organic,199,8,23145,165,31,0.625,True,0,False,False,False,False,Enterprise,0.625,0.125,33,0,4,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,1
A-8ed5dd,2024-09-01,EdTech,UK,event,430,9,10989,111,46,0.333,True,0,False,False,False,False,Basic,0.333,0.333,2,4,4,1.0,3,1.0,46,2750.25,1,0,1,0,0,40.0,3.0,0
A-902ef7,2024-09-01,HealthTech,US,other,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,15,2,4,0.5,2,0.5,19,5091.5,1,0,1,0,1,37.0,4.0,1
A-9077b0,2024-09-01,HealthTech,US,ads,7,1,38,2,2,1.0,False,0,False,False,False,False,Basic,0.0,0.0,2,4,6,0.667,3,0.5,37,4262.5,1,0,0,0,0,0.0,5.0,0
A-90a8c8,2024-09-01,FinTech,AU,organic,8,1,1568,32,32,0.0,False,0,False,False,False,False,Pro,0.0,1.0,19,1,1,1.0,1,0.5,9,2916.0,0,0,0,0,0,0.0,3.0,0
A-9123ac,2024-09-01,Cybersecurity,DE,organic,439,5,9179,86,42,0.6,False,1,False,False,False,False,Basic,0.4,0.2,77,0,1,0.0,0,0.0,0,0.0,0,1,0,0,0,24.0,4.0,0
A-91e948,2024-09-01,EdTech,AU,partner,581,6,13735,246,41,0.833,False,1,False,False,False,True,Basic,0.167,0.333,10,1,1,1.0,1,1.0,4,2152.0,0,0,0,0,0,0.0,0.0,0
A-9208f0,2024-09-01,EdTech,US,organic,479,8,3511,153,49,0.5,True,3,False,False,False,False,Basic,0.25,0.25,11,2,7,0.286,2,0.286,20,3829.0,1,0,0,0,0,0.0,4.0,1
A-922109,2024-09-01,Cybersecurity,US,ads,219,7,12124,169,72,0.571,True,1,False,False,False,False,Pro,0.286,0.571,17,3,9,0.333,3,0.333,37,4907.0,1,0,0,0,0,0.0,3.0,0
A-9289f6,2024-09-01,EdTech,US,event,459,7,8192,180,81,0.429,False,1,False,False,False,False,Basic,0.286,0.286,7,4,7,0.571,4,0.571,36,3260.0,1,0,0,0,0,0.0,3.0,0
A-92a333,2024-09-01,FinTech,US,event,527,6,10659,141,67,0.5,False,0,False,False,False,False,Basic,0.333,0.167,15,1,1,1.0,1,1.0,12,1164.0,0,0,1,1,0,44.0,4.0,0
A-92a3af,2024-09-01,Cybersecurity,IN,organic,56,4,9532,118,34,0.5,True,0,False,False,False,False,Pro,0.25,0.75,16,3,6,0.5,3,0.5,38,3588.667,1,0,1,0,0,31.0,3.0,0
A-940b8b,2024-09-01,HealthTech,DE,organic,166,5,8807,158,56,0.2,True,1,False,False,False,False,Basic,0.4,0.2,9,3,2,1.5,3,1.5,31,2318.0,1,0,0,0,0,0.0,3.0,0
A-94c3cd,2024-09-01,FinTech,CA,other,347,3,1813,101,37,0.333,True,2,False,False,False,False,Enterprise,0.667,0.333,0,1,3,0.333,1,0.333,10,5860.0,0,1,0,0,0,61.0,3.0,0
A-94d3da,2024-09-01,HealthTech,US,other,487,10,13735,410,41,0.5,True,5,False,False,False,False,Pro,0.1,0.5,42,0,2,0.0,0,0.0,0,0.0,0,1,1,0,0,25.0,5.0,0
A-94f8c9,2024-09-01,HealthTech,US,other,156,9,12391,195,74,0.444,True,3,False,False,False,True,Enterprise,0.667,0.111,15,1,5,0.2,1,0.2,8,1736.0,0,1,0,0,1,51.0,5.0,0
A-95b24a,2024-09-01,FinTech,US,event,453,9,24312,356,47,0.444,True,1,False,False,True,True,Basic,0.333,0.333,15,2,3,0.667,2,0.667,16,526.0,0,0,0,0,0,0.0,5.0,0
A-96215d,2024-09-01,FinTech,US,event,24,1,1990,10,10,1.0,False,0,False,False,False,False,Enterprise,1.0,0.0,3,2,1,2.0,2,2.0,17,2842.5,1,0,0,0,0,0.0,3.0,0
A-96bbc6,2024-09-01,Cybersecurity,US,organic,117,4,13494,156,39,0.5,False,0,False,False,False,False,Pro,0.25,0.75,24,1,2,0.5,1,0.5,10,4320.0,1,0,0,0,0,0.0,3.0,0
A-96e141,2024-09-01,DevTools,UK,partner,386,7,15468,172,40,0.714,False,1,False,False,False,False,Enterprise,0.571,0.286,38,0,6,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,1
A-970c97,2024-09-01,HealthTech,DE,other,184,4,11830,70,28,0.75,True,0,False,False,False,False,Enterprise,0.75,0.25,27,1,2,0.5,1,0.5,12,5244.0,1,0,0,0,0,0.0,5.0,0
A-9779ad,2024-09-01,Cybersecurity,AU,event,156,6,33800,240,40,0.5,True,1,False,False,False,False,Enterprise,0.667,0.333,2,1,2,0.5,1,0.333,9,3042.0,0,0,0,0,0,0.0,4.0,0
A-977ca0,2024-09-01,HealthTech,IN,partner,559,15,29369,383,92,0.733,True,4,False,False,False,True,Pro,0.2,0.467,4,5,4,1.25,5,1.25,73,2117.333,1,0,0,0,0,0.0,4.0,0
A-98a59a,2024-09-01,FinTech,UK,partner,394,8,22568,540,148,0.625,True,1,False,False,True,False,Pro,0.125,0.5,22,1,8,0.125,1,0.125,6,792.0,0,0,0,0,0,0.0,4.0,1
A-993085,2024-09-01,HealthTech,US,ads,458,11,35443,368,49,0.455,True,1,False,False,False,True,Enterprise,0.455,0.182,14,5,4,1.25,6,1.5,55,1572.833,1,0,1,0,0,31.0,4.0,0
